StudentID,Age,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,Activity
1367,16,11.8183218565,8,0,0,0,0,0,0,2.1363995462,
1368,16,19.7843336684,24,1,0,0,1,0,0,0.9115682706,|marathon
1369,17,3.336594099,20,1,0,0,0,0,0,1.1378011102,
1370,17,0.933696398,8,1,1,1,0,0,1,2.3492649274,|theater|bass
1371,18,15.5906336365,26,0,1,0,0,0,0,0.6237474365,
1372,18,5.0517201337,22,0,0,0,0,1,0,0.3410294459,|trumpet
1373,16,16.5928761071,8,0,0,0,0,0,0,2.2238136668,
1374,18,14.0787333407,11,0,1,0,0,0,1,2.3282403846,|harp
1375,15,18.913470741,22,1,0,1,0,0,0,1.623077822,|writing
1376,18,8.1785447151,8,1,0,1,0,0,0,2.2008963215,|painting
1377,18,13.239396789,14,0,1,0,1,0,0,2.5841106551,|marathon
1378,15,9.2970956163,1,0,0,1,0,0,0,2.9965033042,|sculpture
1379,16,12.6117739462,10,0,1,0,0,1,0,2.3739934814,|trumpet
1380,15,8.9919781202,10,1,1,1,0,0,0,2.8304044557,|writing
1381,18,3.7726449285,7,0,0,1,1,0,1,2.5251155338,|tennis|writing|singing
1382,16,10.1579483201,22,0,0,1,0,0,0,1.0429816506,|dancing
1383,18,10.5716840287,5,0,0,1,0,0,1,2.6610969037,|drawing|clarinnete
1384,15,16.2120769652,20,0,1,0,0,0,0,1.5995938877,
1385,15,14.7104141159,19,1,0,1,0,0,0,1.7994091492000002,|dancing
1386,18,13.2758324788,6,0,1,0,0,0,0,2.6576385567000003,
1387,17,2.2677419111,2,0,1,0,0,0,0,2.9984840619,
1388,17,14.4123258133,7,0,1,0,0,1,0,2.9774084329,|cello
1389,15,10.0061031271,17,0,0,0,0,0,0,1.3751641369,
1390,15,17.8819907221,16,0,1,1,0,0,1,1.8488664402000001,|painting|trombone
1391,17,18.3974186826,10,0,1,0,0,0,0,2.4424562001,
1392,17,1.103131812,1,0,0,1,0,0,0,2.8560385144,|painting
1393,18,16.4128312071,24,1,0,1,0,0,0,1.2061502303,|theater
1394,18,0.7539478085,20,0,0,1,1,0,0,0.8959029904,|softball|painting
1395,17,7.3433925139,26,0,0,0,0,0,0,0.2731909292,
1396,18,10.8459995124,23,0,1,0,0,1,0,0.6675089611,|clarinnete
1397,18,2.9620159725,18,0,0,0,0,0,0,1.0894406042,
1398,16,14.926276251400001,6,0,1,0,0,0,0,2.8132110081,
1399,18,0.1670940834,17,1,1,1,0,0,1,1.8687585897,|drawing|synthesizer
1400,15,3.3719809687,7,0,1,1,1,0,0,3.0356935955,|hockey|drawing
1401,18,11.6159365971,13,0,1,0,0,0,1,2.1353568013,|trombone
1402,18,14.2877512407,6,0,0,1,0,1,0,3.0381161292,|writing|harp
1403,17,18.3328620539,27,0,1,0,1,0,0,0.9941294104,|marathon
1404,15,14.1099330387,20,0,0,0,0,0,0,1.2325571657,
1405,18,13.4355854051,27,0,0,0,1,0,0,0.864403743,|swimming
1406,18,7.886822927,26,0,0,0,0,0,0,0.1152318548,
1407,16,0.0256885105,3,0,1,1,0,0,0,2.9345863053,|drawing
1408,18,2.4031851747,16,0,1,1,0,0,0,2.0469388171,|sculpture
1409,18,10.6910908951,4,0,0,1,0,0,0,3.0654731336,|theater
1410,16,13.5025977169,11,0,0,0,1,0,0,2.4370263001,|rugby
1411,17,8.3489656779,8,0,1,0,1,0,0,2.427614636,|football
1412,18,14.6135802306,25,0,0,0,0,0,0,0.7771509548000001,
1413,16,10.4372459066,19,1,0,1,1,1,0,1.8795754452,|athletic|painting|clarinnete
1414,15,1.4835239118999999,12,0,1,0,0,0,0,1.5965748744,
1415,17,3.8403250194,24,0,0,0,1,0,0,0.7045952435,|athletic
1416,15,16.7999644649,27,0,0,1,1,0,0,0.7641866974,|softball|dancing
1417,15,14.4982549325,17,1,0,1,0,0,0,1.5034166793,|drawing
1418,16,17.8952397402,19,1,0,1,0,0,0,1.5258378622,|writing
1419,18,2.3511449824,8,0,0,1,1,0,0,2.2708411075,|fencing|dancing
1420,16,19.8044506923,3,0,0,0,0,0,0,3.4023525386,
1421,16,4.188134279,20,1,0,0,1,0,0,1.4382049684,|fencing
1422,16,0.2355975257,26,0,0,0,0,1,0,0.3365712986,|violin
1423,16,19.9484587811,7,0,1,0,0,0,0,3.1122811365,
1424,17,5.6214777089,0,1,1,0,0,1,0,3.7706947218,|cello
1425,18,13.3603890503,16,0,0,0,0,0,0,1.6556133225,
1426,15,3.5336462835,24,0,1,1,0,0,1,1.0504696916,|writing|harp
1427,15,11.604570644,8,1,0,0,0,1,0,2.5353912837,|cello
1428,18,18.0806997291,19,0,0,0,0,0,1,1.3960904942,|guitar
1429,15,6.4036233486,12,0,0,1,1,0,0,2.0254169824,|rugby|painting
1430,18,13.4050795209,1,0,0,0,0,0,0,3.2683025479,
1431,15,3.758071776,12,0,1,1,1,0,0,2.0172180388,|marathon|drawing
1432,16,12.4959079744,8,0,0,1,0,0,0,2.3976825795,|dancing
1433,15,6.7290070364,29,0,0,1,0,0,0,0.28786732330000003,|drawing
1434,18,4.2241651718,19,0,1,0,1,1,0,1.5487102111,|softball|cello
1435,18,6.2636410141,5,1,0,1,0,0,0,2.9052421123,|theater
1436,18,3.5768213702000002,27,0,0,0,1,0,0,0.2489771312,|handball
1437,18,18.0383221568,0,1,0,1,0,0,0,3.4184098665000002,|writing
1438,18,7.9437377263,27,1,0,0,0,0,0,0.5829208865000001,
1439,17,4.9055860995,24,0,0,0,1,0,0,0.9300286459,|boxing
1440,17,8.9681568203,4,0,0,1,0,1,0,2.6790857181,|writing|trumpet
1441,15,6.4107233361,2,1,0,0,0,0,1,3.106230425,|guitar
1442,18,14.8883850763,3,0,0,1,0,0,1,2.7812878837,|sculpture|clarinnete
1443,15,19.4243982377,0,0,1,0,1,1,1,4.0,|boxing|clarinnete|clarinnete
1444,18,8.760673134,13,0,1,1,1,1,0,2.3327839636,|swimming|drawing|guitar
1445,18,17.2206679994,8,1,1,1,0,0,0,3.0677183698,|theater
1446,17,11.3172614712,29,0,1,0,1,0,0,0.8691233863000001,|marathon
1447,17,3.1447133019,23,0,1,0,1,0,1,1.5205038774,|handball|harp
1448,16,13.8124548416,3,0,1,1,1,1,1,3.2898231422,|basketball|sculpture|cello|bass
1449,17,10.2686899425,17,1,1,1,0,0,0,2.1757392927,|theater
1450,16,13.012130465,13,0,0,0,0,0,0,1.8524286908,
1451,16,17.7937482514,24,0,1,1,1,0,1,1.4772887704,|football|writing|clarinet
1452,16,8.8086914131,3,0,0,0,0,0,0,2.8789268626,
1453,16,18.0235524643,24,0,1,0,1,1,0,1.0580507721,|marathon|bass
1454,16,15.0133802856,9,0,0,0,0,0,1,2.5728904201000002,|cello
1455,15,9.7720985176,2,0,1,1,0,1,0,3.5877355871,|sculpture|bass
1456,17,12.0644427132,22,0,0,1,1,0,1,1.3014180138,|boxing|dancing|clarinnete
1457,16,6.5116226504,6,1,0,0,1,1,0,3.2094931359,|basketball|clarinet
1458,18,19.6719459948,9,0,0,0,0,0,0,2.5372306391,
1459,17,13.347023261,12,0,0,1,0,0,0,1.9893957593,|painting
1460,17,0.8769370499,3,1,0,0,1,1,0,3.0042333028,|fencing|cello
1461,16,6.532438115,17,0,0,1,1,0,0,1.5135167559,|basketball|writing
1462,15,12.4662886752,10,0,0,0,0,0,1,2.1727405517,|trumpet
1463,16,1.126665556,24,1,0,0,0,0,1,0.6416491686,|clarinet
1464,15,0.4776838264,3,0,1,0,1,0,0,2.7535902318,|criket
1465,18,9.0004847906,23,0,0,1,0,1,0,1.0384883525,|theater|clarinnete
1466,17,6.6538035939,13,0,0,1,1,0,0,2.2550191029,|tennis|writing
1467,18,8.7659721607,17,0,1,0,0,0,0,1.6667022575,
1468,15,5.2538661976,7,0,0,0,0,0,0,2.4994594296,
1469,15,3.2943549389,26,1,0,0,0,0,0,0.2782154592,
1470,18,13.7828671396,9,0,0,1,0,0,0,2.6375942281,|theater
1471,15,10.2914223254,4,0,1,1,1,0,1,3.0571217282,|criket|painting|trombone
1472,18,4.003084225,22,0,0,1,1,0,0,1.3619328272,|football|dancing
1473,17,6.3917885252,6,1,0,1,0,1,0,3.2389317177,|dancing|guitar
1474,18,11.8361581533,11,1,1,1,1,0,0,2.5730343851,|handball|painting
1475,17,1.4445869654,24,0,0,0,0,0,0,0.0,
1476,18,2.9490601853,2,1,1,0,1,0,1,3.1439098781,|fencing|drum
1477,15,1.4649120821000001,25,1,0,1,0,0,0,1.0464634003,|painting
1478,18,16.2463466543,3,0,0,0,0,0,1,2.8685742282,|trumpet
1479,15,15.0481846642,9,0,1,0,0,0,0,2.6394472916,
1480,18,15.0662586376,3,0,0,0,0,0,0,2.6697499326000003,
1481,18,14.3265068695,14,1,1,0,1,1,0,2.7948852825,|tennis|singing
1482,16,13.3877084734,28,1,1,0,0,0,1,1.1865697292,|harp
1483,15,9.5398383076,9,0,0,0,0,0,0,2.5201752586,
1484,16,12.8455632701,20,0,1,0,0,1,0,1.6010784881,|clarinet
1485,15,0.7672310958,29,0,0,0,0,0,0,0.0,
1486,16,12.4292884531,21,1,1,0,0,1,0,1.5950547588,|trombone
1487,17,15.5575541107,15,1,0,1,0,0,0,2.2220028531000002,|painting
1488,18,10.0071672077,14,0,0,0,0,0,1,1.6150931485000002,|drum
1489,15,7.1502665685,18,0,0,1,1,0,1,1.6759194307,|handball|painting|trumpet
1490,15,5.548534696,28,0,0,1,0,0,0,0.21431950360000002,|painting
1491,18,12.8560410032,19,1,0,1,0,0,0,1.5567655569,|writing
1492,15,13.8560239726,18,0,1,1,1,0,0,2.1541993534,|tennis|dancing
1493,15,17.4193519973,17,0,1,0,1,0,0,2.0706693124,|marathon
1494,16,6.8466816492,25,1,0,0,1,0,0,0.5672371068000001,|swimming
1495,15,15.3954461477,11,0,0,1,0,0,0,2.1626881079,|theater
1496,17,11.2271164838,24,1,1,0,0,1,0,1.2912304259,|trombone
1497,17,17.6567298136,15,0,0,0,1,1,0,2.3401563891,|fencing|violin
1498,18,10.5562421659,0,0,0,0,0,0,0,2.9239697401,
1499,15,10.352596568,15,1,0,1,0,1,0,2.1901466018,|dancing|saxophone
1500,18,11.5575416288,1,0,0,0,0,0,0,3.074214192,
1501,17,14.9863071028,23,0,0,0,0,0,0,1.0094303218,
1502,15,19.2938095766,14,0,1,1,1,0,0,2.1185006019,|fencing|painting
1503,15,1.4712670843,6,0,1,1,0,0,0,2.6153479476,|dancing
1504,18,1.0686920478,27,0,0,0,1,1,0,0.4159305072,|hockey|saxophone
1505,17,18.7510067481,0,1,1,1,0,0,0,3.9470929642,|dancing
1506,15,10.5975125104,4,1,0,0,1,0,0,3.0173532271,|basketball
1507,18,12.2980602913,9,1,0,1,0,0,0,2.8137862911,|theater
1508,17,9.6484720319,21,0,0,0,0,0,0,0.7696361215,
1509,18,1.8731490521,20,1,0,0,0,0,0,0.8922661352000001,
1510,16,15.3617875684,3,1,0,1,1,0,0,3.6662908265,|hockey|drawing
1511,15,14.9444929018,13,0,0,0,1,0,0,1.4015482388,|marathon
1512,16,6.2340664299,12,0,0,0,0,0,1,1.4233383362,|synthesizer
1513,17,6.1247849046,0,0,0,1,0,0,1,3.1496447435,|dancing|saxophone
1514,16,16.7568276181,15,1,1,0,1,0,1,2.3537311518,|marathon|trombone
1515,16,1.4471451548,22,0,1,1,1,0,0,1.1613543513,|hockey|writing
1516,17,17.6221029671,8,1,0,0,0,0,0,2.6471959859,
1517,18,5.1332337979,21,0,1,0,1,1,0,1.2989979848,|fencing|singing
1518,16,11.8596949551,15,1,1,1,0,0,0,2.6441973684,|writing
1519,18,18.71988358,18,0,1,0,0,0,0,1.7379896187,
1520,16,13.562450030699999,14,0,0,0,0,0,0,2.018776899,
1521,18,8.2885962493,25,0,0,0,1,0,0,0.7177804976000001,|rugby
1522,17,13.7906841781,13,0,1,1,0,0,0,2.2675844009,|drawing
1523,16,6.8795927263,19,1,0,0,0,0,0,1.271494623,
1524,17,5.545168327,9,1,0,0,1,0,0,2.6216668934,|criket
1525,16,19.9336655587,20,0,0,0,0,0,0,1.2285285053,
1526,17,15.0158046236,11,0,1,0,1,0,1,2.495312361,|rugby|synthesizer
1527,17,12.8943995476,27,0,1,0,1,0,0,0.7017618078,|football
1528,16,7.1057928644,0,0,0,1,1,1,0,3.8649768613,|marathon|writing|trombone
1529,16,0.9832165831,20,0,0,1,0,1,0,0.6846519261,|writing|guitar
1530,16,0.6211375207000001,16,1,1,0,0,0,0,1.8858502236999999,
1531,15,11.083625109,8,1,0,0,1,0,0,2.3278327627,|boxing
1532,18,15.2406544208,22,0,0,1,0,1,0,0.8802328125000001,|writing|synthesizer
1533,15,10.7475838089,18,0,0,0,0,1,0,1.4119815069000001,|clarinet
1534,15,16.8157014388,24,0,1,0,1,1,1,1.6625318304,|rugby|trombone|bass
1535,17,0.6685306619,17,0,1,1,0,0,0,1.3415984768,|writing
1536,16,7.3350415285,27,0,1,1,1,0,0,0.6592029163,|handball|drawing
1537,18,4.7414078235,6,0,0,0,0,1,0,2.1533712065,|tuba
1538,17,8.9454593631,8,0,0,0,0,1,0,2.4431029199,|synthesizer
1539,15,1.4475278639,21,0,0,0,0,0,0,0.27008855460000003,
1540,16,19.0826328314,25,0,1,0,0,1,0,1.3167246233,|trumpet
1541,17,4.4651080214,20,0,0,1,0,0,0,0.8177142024,|writing
1542,16,18.4461555097,11,0,0,0,1,0,0,2.0569459697,|hockey
1543,17,8.5178631007,6,1,1,1,0,0,0,3.2193333481,|painting
1544,16,19.7104826651,13,1,0,0,0,0,0,2.2408700599999998,
1545,15,11.0811676692,14,1,0,0,1,0,0,1.9137997969,|marathon
1546,18,18.6166572835,14,0,1,0,0,1,0,2.2403343765,|cello
1547,15,0.1069797739,5,0,0,1,0,0,0,2.2545475862,|painting
1548,18,14.9647761236,20,0,0,1,1,1,0,1.8913004299,|basketball|dancing|clarinet
1549,16,18.0610130621,13,0,0,0,0,1,0,2.2062263415,|trombone
1550,17,2.7944113396,1,1,0,0,1,0,0,3.3350981546,|basketball
1551,15,1.9225170346,7,0,0,1,1,0,0,2.4119864615,|athletic|theater
1552,18,8.4914521437,12,0,1,0,1,0,0,2.160978519,|hockey
1553,15,18.6735781227,22,0,0,0,1,0,0,1.1653943630999999,|tennis
1554,18,10.8477312038,5,0,1,0,0,0,0,2.5835006364,
1555,15,10.5491292744,4,1,0,0,1,0,0,3.0170632559,|rugby
1556,18,2.8225223660000003,4,0,0,1,1,0,1,2.5761746968,|hockey|dancing|singing
1557,18,0.0157902219,24,0,0,0,0,0,0,0.2333498805,
1558,16,16.2028018149,0,0,1,1,0,0,0,3.6465163889000003,|sculpture
1559,18,1.7514912597,8,1,0,1,1,0,0,2.6054252316,|marathon|theater
1560,16,12.6769963747,5,0,1,1,0,1,0,3.3669295154,|painting|clarinet
1561,18,18.2923290903,19,0,1,0,1,0,0,1.5837802579,|swimming
1562,17,4.1730382632,25,0,1,0,0,1,0,0.7763967059,|bass
1563,17,13.3054567247,29,1,1,0,0,1,0,0.78348664,|drum
1564,17,1.5739715342,6,0,0,0,0,1,0,2.3283117113,|cello
1565,18,12.0751028768,8,0,1,1,0,0,0,2.7184654357999998,|writing
1566,16,3.2786344191,4,1,1,1,0,0,0,3.2448822033,|drawing
1567,16,14.7190712103,13,1,1,1,0,0,0,2.865674749,|dancing
1568,18,6.0246258959,4,0,0,0,0,0,0,2.3263267565,
1569,17,9.2678201761,7,1,1,0,1,1,0,3.3030666786,|swimming|clarinnete
1570,17,11.9886108406,6,0,0,0,0,0,0,2.4892182378,
1571,16,3.4254682133,12,1,0,1,1,1,0,2.6002641869,|fencing|painting|tuba
1572,17,14.8327563724,12,0,1,0,0,0,0,2.119171492,
1573,15,6.0528068127,7,0,1,0,0,0,0,2.5226945479,
1574,16,13.2474371983,10,1,0,0,0,0,0,2.4758541102000002,
1575,17,3.165661014,27,1,1,1,0,0,0,0.7828092341,|theater
1576,16,13.7623531841,25,0,0,1,0,0,0,0.7664048695,|theater
1577,15,2.5637614562,17,1,0,1,0,0,0,1.2836220775,|writing
1578,16,8.5071299254,24,0,0,1,0,0,0,0.6431459328,|drawing
1579,16,4.9441214748,18,1,0,0,0,0,0,1.6692302173,
1580,16,14.9675049886,5,0,1,0,0,0,0,3.2820700506,
1581,16,5.2407000901,21,0,0,0,1,0,0,0.7437140170000001,|softball
1582,15,17.6343461279,1,0,0,0,0,0,1,3.3250668432,|violin
1583,18,17.8364042281,27,0,0,1,1,0,1,1.1845197644,|marathon|painting|drum
1584,16,3.9288263045000003,12,0,0,0,0,0,0,1.6165360987000001,
1585,16,12.2769189002,22,0,1,0,0,0,0,1.5830839709,
1586,17,1.7543528344000001,24,0,0,0,0,0,0,0.1842514891,
1587,16,7.830741992,27,1,0,0,0,0,0,0.4721810422,
1588,17,14.26643459,25,0,1,1,1,0,0,1.2993555178,|football|theater
1589,18,13.188464936999999,10,0,0,0,0,0,1,2.3796282832,|bass
1590,15,12.4940133881,0,0,1,0,0,0,0,3.56628313,
1591,15,5.6508172732,23,0,0,0,0,0,0,0.2783475709,
1592,18,7.5604989887,1,0,0,0,0,0,0,2.4215468828,
1593,15,2.058922894,29,0,1,0,1,0,1,0.6176804236,|swimming|clarinnete
1594,18,14.3804564087,16,0,1,0,0,0,0,1.8047266578,
1595,18,10.0777759358,7,0,0,1,0,0,0,2.6352081296,|writing
1596,18,14.1753126469,1,0,1,0,0,0,1,3.4360253888,|drum
1597,15,4.9788704959,5,0,1,0,0,1,1,2.7373779261999998,|harp|tuba
1598,17,6.4887645727,21,1,0,1,0,0,1,1.1466960798,|sculpture|trumpet
1599,18,6.6843067452,4,0,0,0,0,0,0,2.4052675258000003,
1600,16,0.5148481949,15,1,0,0,0,1,0,1.5252820488999999,|singing
1601,15,6.8209574566,7,0,0,1,1,0,0,2.4461570806,|tennis|sculpture
1602,18,16.0660914704,18,1,0,1,0,1,0,1.9529530123,|sculpture|guitar
1603,18,17.945969915,15,0,1,1,0,0,0,2.2930871914,|sculpture
1604,16,10.3643663127,12,0,0,0,0,1,0,1.4716720295,|clarinnete
1605,17,9.1100339044,25,1,1,0,0,0,1,1.1067134978,|harp
1606,17,0.616492374,19,0,0,0,1,0,1,1.2058569757,|softball|singing
1607,17,17.5840867517,6,0,0,0,0,0,0,2.5590703550000002,
1608,18,0.2602042685,15,0,1,1,1,1,0,2.4576510225,|handball|theater|singing
1609,18,18.8950016042,22,1,0,0,0,0,0,1.2267412858,
1610,18,9.7843249738,15,0,0,0,0,0,1,1.5904330984000001,|trumpet
1611,15,6.8386898715,28,0,0,1,0,0,0,0.3106695326,|drawing
1612,16,18.4843686969,11,1,1,1,0,0,0,2.7718106589,|painting
1613,18,0.4878198622,13,0,0,1,0,0,0,1.5826829917,|sculpture
1614,16,11.6284978974,23,1,0,1,0,0,1,1.1055870981,|drawing|violin
1615,16,10.97865049,17,0,1,0,0,0,0,2.3002961352,
1616,17,4.3864080242,26,1,1,1,1,0,0,0.9918836980000001,|boxing|drawing
1617,15,8.577748627,27,0,0,0,1,1,1,0.1651106216,|criket|synthesizer|harp
1618,18,13.0452801189,17,0,0,0,0,0,0,0.9893299206,
1619,17,14.5426239376,15,0,1,1,0,1,0,2.2302535213,|painting|synthesizer
1620,17,0.0143371741,19,0,1,1,0,0,0,1.3835280778999999,|drawing
1621,18,18.7370686018,15,0,0,1,1,0,0,2.131405263,|tennis|writing
1622,16,3.2905074479,12,0,0,1,0,1,0,1.868276923,|theater|clarinet
1623,17,4.6716086844,25,0,1,1,0,1,0,1.2474819436,|writing|singing
1624,16,5.2694689139,28,0,1,0,0,0,0,0.2999075476,
1625,15,0.756402731,8,0,1,1,0,0,1,2.7051956948,|theater|violin
1626,16,2.4610424718,25,0,0,1,1,1,0,0.8979380921000001,|criket|theater|singing
1627,15,19.7269984589,27,0,0,1,1,0,0,1.3917317914,|swimming|dancing
1628,16,6.3043347475000004,8,0,1,0,0,0,0,2.150546166,
1629,17,2.3060218068,12,0,0,0,0,0,0,1.4487412415,
1630,17,2.1398252235,28,0,0,1,0,1,0,0.0,|writing|trombone
1631,15,14.3891993534,3,1,0,0,0,0,0,3.0917150284,
1632,18,17.0913732807,8,0,0,0,0,0,0,2.5769276955000002,
1633,15,5.1390459902,14,0,0,0,0,0,0,1.9558725265999999,
1634,15,0.4181902467,13,0,1,0,1,0,0,1.8787083443,|football
1635,16,4.4618003689,18,1,1,1,1,0,0,1.6304001316,|football|dancing
1636,16,1.1303138159000001,11,0,1,0,0,1,0,2.3727481104,|saxophone
1637,15,2.0678987326,20,1,1,1,0,0,0,1.2793706115,|writing
1638,17,8.630162397,25,0,0,0,0,0,1,0.1550047884,|bass
1639,16,4.5983674172,24,1,0,0,1,1,1,1.2783470337,|swimming|trombone|drum
1640,18,10.3189175705,5,0,0,0,1,0,0,2.6559935659000002,|criket
1641,16,5.0698750651,2,0,0,1,0,1,0,2.6823160526,|writing|tuba
1642,16,18.8107460221,25,0,1,0,1,0,0,1.6448199395,|tennis
1643,18,18.1188793585,24,1,0,1,1,0,0,1.3962784384,|swimming|dancing
1644,15,11.3361221002,21,1,0,1,0,0,0,1.6094867988,|writing
1645,18,7.0884798397,19,0,0,1,0,1,0,1.1873675246,|painting|trumpet
1646,15,7.6229376407,15,0,0,1,0,1,0,2.0197970227,|drawing|trombone
1647,15,8.2370456629,29,0,1,0,0,0,1,0.2416256282,|bass
1648,15,14.5515864427,19,0,0,0,0,0,0,1.2477251942,
1649,18,9.0327799104,23,0,0,0,0,1,0,0.8526823634,|trombone
1650,15,17.1345989301,22,0,0,0,0,0,0,0.9657009889,
1651,17,18.8818957186,16,1,1,1,1,0,0,2.4238007516,|hockey|drawing
1652,18,6.7189230676000005,15,0,0,1,0,0,0,1.7419681673,|drawing
1653,17,11.2138896275,5,0,0,0,0,1,0,2.8459257757,|tuba
1654,15,1.9011307366999999,7,0,0,0,0,0,0,2.039564398,
1655,16,4.0093809553,18,1,0,1,0,0,0,1.5420637396,|painting
1656,15,8.2693153342,29,1,0,0,0,1,0,0.7307796024000001,|trombone
1657,17,4.124054318,24,0,1,1,0,0,0,0.4999877784,|theater
1658,17,17.5312098158,25,1,1,0,0,0,0,1.1228893811,
1659,18,3.1657251212,1,1,1,0,1,0,0,2.9594927281,|handball
1660,16,9.1132164311,13,0,0,1,1,1,0,2.3002052396,|tennis|dancing|drum
1661,18,12.1139848092,21,0,0,0,1,0,0,1.3527207636,|boxing
1662,17,13.8372781632,11,1,0,1,0,0,0,2.1340620381,|drawing
1663,15,7.6613873945,16,0,0,1,0,0,1,1.2997943203,|writing|bass
1664,16,17.3819813745,27,0,0,1,0,0,0,0.7478339441,|sculpture
1665,15,11.3663830216,26,0,0,1,1,1,0,0.5329232038,|criket|writing|saxophone
1666,15,8.790155609,14,0,1,0,0,0,0,2.0737697903,
1667,16,1.344812681,17,1,1,1,1,0,0,1.9913793640000002,|criket|dancing
1668,18,9.2937893689,15,0,1,1,0,0,1,1.8999595995,|dancing|tuba
1669,15,16.4147168163,12,0,1,1,1,0,0,2.6148839418,|rugby|painting
1670,17,12.2908203644,20,1,0,1,1,1,0,1.8102707443,|hockey|drawing|drum
1671,15,16.6432490746,16,0,0,1,0,0,0,1.5819314806,|theater
1672,16,9.880233412,7,0,0,0,1,0,0,2.2713328033,|rugby
1673,16,2.3692341019,0,1,0,1,0,0,0,3.3636704911,|dancing
1674,16,0.2727969167,28,0,0,1,1,0,0,0.4812984805,|boxing|dancing
1675,18,6.0643909344,24,0,0,1,1,0,0,0.1999273795,|handball|painting
1676,15,13.95980943,25,0,0,0,1,1,1,1.2680087507,|tennis|bass|violin
1677,18,15.8051980788,26,0,1,1,0,0,0,0.882552454,|drawing
1678,18,5.9150566924,2,1,1,0,0,0,0,3.1201366394,
1679,16,9.9130784177,15,0,0,0,1,0,1,1.8041546918,|softball|tuba
1680,16,8.4223780887,27,0,0,1,1,1,0,0.6817036435,|rugby|drawing|synthesizer
1681,18,8.210455687,1,0,0,1,0,0,1,2.8982618172,|writing|synthesizer
1682,15,4.626974264,14,0,1,0,0,0,1,1.7303180028,|bass
1683,17,2.7274221006,0,1,0,1,0,1,0,3.5607916721,|sculpture|guitar
1684,18,3.9337711646,8,1,1,0,1,0,0,2.5287745744,|basketball
1685,15,1.1066477433,15,1,0,0,1,0,0,1.5923878582,|softball
1686,16,3.9626148365000002,3,0,0,0,0,1,1,2.374130972,|clarinnete|clarinet
1687,16,0.1840179525,11,1,0,1,0,0,0,1.8104094800000001,|dancing
1688,15,12.5451680127,0,0,0,0,0,0,0,2.8298264313,
1689,17,6.3275081478,0,1,0,0,0,0,1,3.0476020888,|bass
1690,16,19.4628942285,6,1,1,1,1,0,0,3.6259217303,|tennis|sculpture
1691,16,3.8743410154999998,17,0,0,0,0,0,1,0.9273215453,|bass
1692,16,6.9165714062,22,0,0,1,0,0,0,1.3319589488,|writing
1693,15,7.1568231728,27,0,1,1,1,0,1,0.7795517215000001,|football|dancing|bass
1694,18,0.16902992120000002,22,0,0,1,0,0,0,0.8813584466000001,|dancing
1695,16,16.7841590608,14,1,0,0,0,0,0,2.3981210859,
1696,18,0.6398892029000001,25,0,0,0,1,0,0,0.7588142688,|tennis
1697,17,18.8035966946,29,0,1,1,0,0,0,1.028865596,|theater
1698,16,17.8414870219,24,0,1,0,1,0,0,1.4444766952,|handball
1699,16,10.7104383217,12,1,0,0,0,0,0,2.2140674592,
1700,17,10.8719114982,15,0,1,0,1,1,0,2.5119180875,|handball|tuba
1701,16,13.0755584591,6,0,1,0,0,0,0,2.690149803,
1702,18,7.7410002387,15,0,0,1,0,0,0,1.6052743862,|dancing
1703,15,12.944445668,12,0,1,1,0,1,1,2.7098894874,|drawing|drum|guitar
1704,18,0.8953677738,13,0,0,0,1,0,0,1.5285635013,|criket
1705,15,1.080952547,16,1,1,0,1,0,0,1.7785692023,|football
1706,15,9.1446083924,11,0,0,1,0,0,0,2.1219640589,|dancing
1707,18,10.9924460221,28,0,1,0,0,0,0,0.4059048314,
1708,18,17.7563528067,23,0,0,1,0,0,0,1.1239263277,|writing
1709,18,2.0932126782,23,0,1,0,0,0,0,0.8703304110000001,
1710,18,16.4529585439,19,0,0,1,1,0,0,1.8228292081,|softball|painting
1711,17,4.2009467458,12,0,1,1,0,0,0,2.2311829319,|drawing
1712,16,7.8816729702,23,0,0,0,1,1,0,0.9669677175,|marathon|cello
1713,15,6.3320486965,19,0,1,0,1,0,0,1.6918589462,|fencing
1714,18,8.0031054573,14,0,1,0,0,0,0,2.0697582059,
1715,18,3.0099099615,23,1,0,1,1,0,0,1.0578761268,|marathon|sculpture
1716,18,10.0714014881,20,0,1,0,0,0,0,1.321427207,
1717,17,16.0328517966,3,1,0,1,0,0,1,3.5169407207,|dancing|singing
1718,18,8.8306802076,21,1,1,0,1,0,1,1.0491570025,|hockey|cello
1719,18,9.812271518,1,0,1,1,0,0,0,3.4861413291,|drawing
1720,18,16.9753517056,27,1,0,1,0,0,1,0.5868374055000001,|theater|trumpet
1721,16,14.1211622928,17,0,1,0,1,0,0,2.3588158975,|handball
1722,17,9.8090881704,1,0,0,0,0,0,0,3.1522222857,
1723,18,5.1539129638,24,0,0,0,0,0,0,0.5878350833,
1724,15,17.6985349369,14,0,1,1,1,0,1,2.6688933291,|criket|sculpture|synthesizer
1725,15,11.5404080338,29,0,1,0,0,0,0,0.30437203430000004,
1726,15,4.4229522022,25,0,0,0,1,0,0,0.2806703079,|handball
1727,17,5.3823950528,18,0,0,1,0,0,0,0.8730911974000001,|theater
1728,17,16.0626617787,14,0,1,0,0,0,0,2.3307834829000003,
